,transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type
16103,35086417483,271543,29-12-2016,3,1,-4,-1335,560.7,-5900.7,MBR
16104,14315320830,274761,29-12-2016,7,5,3,1139,358.785,3775.785,e-Shop
16105,32856272745,274966,29-12-2016,9,3,2,975,204.75,2154.75,e-Shop
16106,37910485578,273080,29-12-2016,2,6,5,941,494.025,5199.025,MBR
16107,55574068378,267743,29-12-2016,3,1,1,1438,150.99,1588.99,TeleShop
16108,34688842386,267450,29-12-2016,10,5,4,1025,430.5,4530.5,TeleShop
16109,41367152846,275229,29-12-2016,12,6,4,449,188.58,1984.58,TeleShop
16110,54951686631,269983,29-12-2016,6,5,-3,-364,114.66,-1206.66,MBR
16111,24072123613,267769,29-12-2016,6,5,3,728,229.32,2413.32,Flagship store
16112,6324297083,267390,29-12-2016,4,4,-2,-1276,267.96,-2819.96,e-Shop
16113,86936037247,269603,29-12-2016,5,3,2,832,174.72,1838.72,e-Shop
16114,83168983047,268343,29-12-2016,2,6,4,1382,580.44,6108.44,e-Shop
16115,82787089930,273515,29-12-2016,4,3,1,1082,113.61,1195.61,Flagship store
16116,73608202947,272653,29-12-2016,11,5,3,1233,388.395,4087.395,e-Shop
16117,74233540177,274845,29-12-2016,9,3,2,1233,258.93,2724.93,MBR
16118,89206826604,270334,29-12-2016,4,2,3,1489,469.035,4936.035,MBR
16119,64626643560,269241,29-12-2016,11,5,3,1242,391.23,4117.23,MBR
16120,69617036953,272431,29-12-2016,10,5,5,670,351.75,3701.75,MBR
16121,80482431373,269966,29-12-2016,3,2,2,277,58.17,612.17,e-Shop
16122,67030496691,269442,29-12-2016,3,1,4,818,343.56,3615.56,TeleShop
16123,82431905183,266902,29-12-2016,3,1,3,927,292.005,3073.005,MBR
16124,67985097751,268016,29-12-2016,10,6,2,218,45.78,481.78,e-Shop
16125,78865860112,271275,29-12-2016,3,1,5,1344,705.6,7425.6,TeleShop
16126,73925126509,274942,29-12-2016,8,3,3,1080,340.2,3580.2,Flagship store
16127,95883626215,273162,29-12-2016,7,5,2,1474,309.54,3257.54,e-Shop
16128,32269118136,273472,28-12-2016,6,5,1,996,104.58,1100.58,e-Shop
16129,34758148150,269147,28-12-2016,6,5,2,472,99.12,1043.12,MBR
16130,41837554674,273081,28-12-2016,3,5,5,886,465.15,4895.15,MBR
16131,16853885576,267673,28-12-2016,4,1,5,1390,729.75,7679.75,MBR
16132,30945117672,271250,28-12-2016,10,5,1,158,16.59,174.59,e-Shop
16133,48883154531,268995,28-12-2016,2,6,2,489,102.69,1080.69,e-Shop
16134,8279425911,272708,28-12-2016,10,6,4,877,368.34,3876.34,Flagship store
16135,23821775959,271805,28-12-2016,4,1,1,134,14.07,148.07,TeleShop
16136,49557466781,274010,28-12-2016,6,5,4,288,120.96,1272.96,MBR
16137,1671101568,273444,28-12-2016,11,6,5,1471,772.275,8127.275,e-Shop
16138,34026860553,269354,28-12-2016,3,2,4,508,213.36,2245.36,e-Shop
16139,54519181297,269670,28-12-2016,7,5,4,1218,511.56,5383.56,TeleShop
16140,82135179752,272799,28-12-2016,4,1,5,1436,753.9,7933.9,e-Shop
16141,97800022173,270398,28-12-2016,4,1,1,1119,117.495,1236.495,e-Shop
16142,95509641514,268269,28-12-2016,4,1,4,782,328.44,3456.44,Flagship store
16143,82270243885,268297,28-12-2016,6,5,1,823,86.415,909.415,MBR
16144,67061012018,270718,28-12-2016,9,3,5,216,113.4,1193.4,TeleShop
16145,84588950986,270699,28-12-2016,4,1,5,829,435.225,4580.225,e-Shop
16146,76431072341,273378,28-12-2016,4,2,5,568,298.2,3138.2,e-Shop
16147,66159924394,273358,28-12-2016,10,6,3,323,101.745,1070.745,MBR
16148,98026082288,269555,28-12-2016,4,1,3,740,233.1,2453.1,e-Shop
16149,73959133083,271252,28-12-2016,1,2,4,180,75.6,795.6,Flagship store
16150,32318007616,271029,27-12-2016,1,2,4,81,34.02,358.02,e-Shop
16151,1891510931,269579,27-12-2016,9,3,2,617,129.57,1363.57,MBR
16152,643942673,269125,27-12-2016,4,4,5,1471,772.275,8127.275,MBR
16153,12810118605,273229,27-12-2016,11,6,2,837,175.77,1849.77,e-Shop
16154,40990020386,273114,27-12-2016,1,2,1,219,22.995,241.995,MBR
16155,13824502942,268407,27-12-2016,6,5,3,112,35.28,371.28,TeleShop
16156,8451344855,272197,27-12-2016,10,5,3,678,213.57,2247.57,TeleShop
16157,34193503178,273819,27-12-2016,2,6,5,422,221.55,2331.55,e-Shop
16158,36216426512,274673,27-12-2016,4,3,3,992,312.48,3288.48,Flagship store
16159,57128629257,271392,27-12-2016,3,2,4,343,144.06,1516.06,TeleShop
16160,16991920514,270770,27-12-2016,11,5,5,111,58.275,613.275,Flagship store
16161,51446060679,269849,27-12-2016,1,4,1,104,10.92,114.92,MBR
16162,66856547564,269304,27-12-2016,3,1,2,151,31.71,333.71,e-Shop
16163,93588574227,267266,27-12-2016,12,6,1,1226,128.73,1354.73,Flagship store
16164,88115313948,273522,27-12-2016,8,3,4,441,185.22,1949.22,e-Shop
16165,89769279268,268859,27-12-2016,4,4,1,1174,123.27,1297.27,e-Shop
16166,83092891706,269424,27-12-2016,1,2,-3,-628,197.82,-2081.82,e-Shop
16167,38961184788,275265,26-12-2016,12,5,3,188,59.22,623.22,e-Shop
16168,58206263103,269877,26-12-2016,8,3,5,344,180.6,1900.6,TeleShop
16169,10019521109,274762,26-12-2016,4,1,2,228,47.88,503.88,Flagship store
16170,51626030087,269870,26-12-2016,10,6,2,156,32.76,344.76,e-Shop
16171,37152690569,271559,26-12-2016,12,6,5,1200,630.0,6630.0,e-Shop
16172,9677247123,270759,26-12-2016,9,3,4,1080,453.6,4773.6,Flagship store
16173,71435868,273040,26-12-2016,4,4,3,629,198.135,2085.135,Flagship store
16174,3265725476,271368,26-12-2016,11,6,2,1021,214.41,2256.41,MBR
16175,7774961373,267151,26-12-2016,1,4,4,1207,506.94,5334.94,e-Shop
16176,1522066770,274645,26-12-2016,10,5,5,869,456.225,4801.225,TeleShop
16177,85251927582,267604,26-12-2016,2,6,2,780,163.8,1723.8,MBR
16178,80655714719,268974,26-12-2016,11,6,2,1021,214.41,2256.41,e-Shop
16179,73484236584,271719,26-12-2016,10,5,1,332,34.86,366.86,e-Shop
16180,84474320255,275131,26-12-2016,4,2,2,366,76.86,808.86,e-Shop
16181,77779205475,269260,26-12-2016,11,6,4,1072,450.24,4738.24,TeleShop
16182,86288264962,269325,26-12-2016,4,4,5,1309,687.225,7232.225,TeleShop
16183,79043312546,273378,26-12-2016,10,3,2,775,162.75,1712.75,e-Shop
16184,75558352420,268983,26-12-2016,1,4,3,291,91.665,964.665,Flagship store
16185,2399151666,271293,25-12-2016,8,3,3,103,32.445,341.445,Flagship store
16186,20403112177,267595,25-12-2016,8,3,-1,-922,96.81,-1018.81,Flagship store
16187,43603207495,273481,25-12-2016,4,4,4,1427,599.34,6307.34,e-Shop
16188,5739590276,271583,25-12-2016,3,5,4,562,236.04,2484.04,Flagship store
16189,26662331164,274215,25-12-2016,1,1,-5,-694,364.35,-3834.35,MBR
16190,48365165062,271682,25-12-2016,7,5,5,218,114.45,1204.45,e-Shop
16191,41282260160,269793,25-12-2016,10,5,5,546,286.65,3016.65,e-Shop
16192,98090467678,275233,25-12-2016,7,5,5,1291,677.775,7132.775,e-Shop
16193,95022777688,274956,25-12-2016,2,6,4,1481,622.02,6546.02,e-Shop
16194,66075012177,274462,25-12-2016,11,6,-3,-985,310.275,-3265.275,e-Shop
16195,80328976932,268509,25-12-2016,11,5,5,99,51.975,546.975,TeleShop
16196,99141683489,270632,25-12-2016,3,2,5,1270,666.75,7016.75,e-Shop
16197,9934607237,266950,24-12-2016,4,4,-3,-1318,415.17,-4369.17,TeleShop
16198,2771545258,269509,24-12-2016,4,4,4,296,124.32,1308.32,Flagship store
16199,8092322234,270592,24-12-2016,1,2,4,1280,537.6,5657.6,e-Shop
16200,43355871653,271358,24-12-2016,11,5,3,1130,355.95,3745.95,Flagship store
16201,2792279614,266888,24-12-2016,12,5,2,1281,269.01,2831.01,MBR
16202,3464071042,268565,24-12-2016,6,5,2,151,31.71,333.71,TeleShop
16203,62138145203,269538,24-12-2016,10,5,1,788,82.74,870.74,MBR
16204,58225788468,274302,24-12-2016,1,4,2,540,113.4,1193.4,TeleShop
16205,58766106301,270619,24-12-2016,10,6,4,788,330.96,3482.96,TeleShop
16206,25366166935,268015,24-12-2016,1,2,3,360,113.4,1193.4,e-Shop
16207,4170892941,266852,24-12-2016,8,3,-1,-412,43.26,-455.26,MBR
16208,35086417483,271543,24-12-2016,3,1,4,1335,560.7,5900.7,MBR
16209,21919886726,269691,24-12-2016,3,5,4,310,130.2,1370.2,MBR
16210,28575609908,274255,24-12-2016,4,2,3,764,240.66,2532.66,MBR
16211,55267258802,270825,24-12-2016,4,4,5,690,362.25,3812.25,Flagship store
16212,11526785315,269413,24-12-2016,10,3,4,611,256.62,2700.62,MBR
16213,38264872340,273987,24-12-2016,12,5,3,144,45.36,477.36,MBR
16214,54539123083,267933,24-12-2016,3,1,1,180,18.9,198.9,TeleShop
16215,88419232049,270080,24-12-2016,11,6,1,963,101.115,1064.115,e-Shop
16216,87814068871,269498,24-12-2016,10,6,2,1127,236.67,2490.67,e-Shop
16217,74817305831,267971,24-12-2016,4,1,2,89,18.69,196.69,e-Shop
16218,74368604948,273638,24-12-2016,9,3,3,290,91.35,961.35,e-Shop
16219,97280900587,273119,24-12-2016,4,2,1,1100,115.5,1215.5,MBR
16220,78275719705,275192,24-12-2016,10,6,1,914,95.97,1009.97,MBR
16221,64196741790,269216,24-12-2016,8,3,5,636,333.9,3513.9,e-Shop
16222,83002522796,270481,24-12-2016,11,5,3,204,64.26,676.26,e-Shop
16223,97937142411,268251,24-12-2016,4,1,1,1382,145.11,1527.11,TeleShop
16224,84333470881,273748,24-12-2016,12,5,3,1029,324.135,3411.135,e-Shop
16225,31615547041,268918,23-12-2016,7,5,4,617,259.14,2727.14,Flagship store
16226,33442327122,274433,23-12-2016,3,2,5,393,206.325,2171.325,Flagship store
16227,29548379327,268769,23-12-2016,8,3,3,154,48.51,510.51,Flagship store
16228,1737257883,270892,23-12-2016,4,3,-5,-1135,595.875,-6270.875,Flagship store
16229,45773431328,269621,23-12-2016,10,6,2,1382,290.22,3054.22,TeleShop
16230,32252171166,266887,23-12-2016,4,4,4,635,266.7,2806.7,Flagship store
16231,43575080378,269096,23-12-2016,8,3,3,1495,470.925,4955.925,e-Shop
16232,25863576881,274056,23-12-2016,12,6,1,1062,111.51,1173.51,e-Shop
16233,69203120981,268594,23-12-2016,4,1,3,255,80.325,845.325,MBR
16234,82100910445,272510,23-12-2016,3,5,5,145,76.125,801.125,e-Shop
16235,79393849149,272354,23-12-2016,10,6,4,1342,563.64,5931.64,MBR
16236,82958204461,272197,23-12-2016,4,3,1,338,35.49,373.49,e-Shop
16237,28624219835,267565,22-12-2016,3,2,4,677,284.34,2992.34,e-Shop
16238,54951686631,269983,22-12-2016,6,5,3,364,114.66,1206.66,MBR
16239,32499854097,274084,22-12-2016,3,2,3,591,186.165,1959.165,TeleShop
16240,50094634766,271858,22-12-2016,4,4,2,350,73.5,773.5,MBR
16241,47557596721,273764,22-12-2016,8,3,1,1037,108.885,1145.885,Flagship store
16242,17888428570,273286,22-12-2016,2,6,4,214,89.88,945.88,TeleShop
16243,28161513575,270121,22-12-2016,3,5,5,401,210.525,2215.525,TeleShop
16244,38055189661,274410,22-12-2016,10,6,3,1047,329.805,3470.805,e-Shop
16245,6324297083,267390,22-12-2016,4,4,2,1276,267.96,2819.96,e-Shop
16246,32282745367,274813,22-12-2016,5,3,2,1023,214.83,2260.83,MBR
16247,44708761869,269847,22-12-2016,8,3,-3,-1465,461.475,-4856.475,Flagship store
16248,13514960562,270447,22-12-2016,12,6,4,1471,617.82,6501.82,e-Shop
16249,54337413243,269387,22-12-2016,5,3,3,503,158.445,1667.445,MBR
16250,34634900156,274834,22-12-2016,3,1,3,1421,447.615,4710.615,MBR
16251,56285512805,270069,22-12-2016,10,6,-5,-627,329.175,-3464.175,e-Shop
16252,62214902038,272069,22-12-2016,11,5,4,139,58.38,614.38,TeleShop
16253,9523471016,271587,22-12-2016,1,2,3,726,228.69,2406.69,e-Shop
16254,41426413008,274825,22-12-2016,10,6,2,1140,239.4,2519.4,MBR
16255,28676134015,267546,22-12-2016,3,5,3,187,58.905,619.905,TeleShop
16256,8822889569,268768,22-12-2016,11,5,3,1220,384.3,4044.3,e-Shop
16257,618433640,267414,22-12-2016,3,2,-5,-1257,659.925,-6944.925,MBR
16258,39309134233,270170,22-12-2016,10,6,1,222,23.31,245.31,TeleShop
16259,91685427451,267811,22-12-2016,10,3,5,720,378.0,3978.0,e-Shop
16260,64842588517,269852,22-12-2016,4,4,3,1362,429.03,4515.03,Flagship store
16261,76214066051,273030,22-12-2016,1,2,3,376,118.44,1246.44,e-Shop
16262,65020939230,272043,22-12-2016,3,5,4,1013,425.46,4477.46,e-Shop
16263,67952181235,270047,22-12-2016,4,3,1,371,38.955,409.955,Flagship store
16264,96724978835,274976,22-12-2016,4,2,5,1012,531.3,5591.3,TeleShop
16265,47179291145,271181,21-12-2016,4,4,-3,-1205,379.575,-3994.575,MBR
16266,27578198007,270165,21-12-2016,4,1,5,1285,674.625,7099.625,e-Shop
16267,4170892941,266852,21-12-2016,8,3,-1,-412,43.26,-455.26,MBR
16268,60757878133,269087,21-12-2016,9,3,5,654,343.35,3613.35,TeleShop
16269,4170892941,266852,21-12-2016,8,3,-1,-412,43.26,-455.26,MBR
16270,35110824463,272476,21-12-2016,12,6,2,1257,263.97,2777.97,e-Shop
16271,48190917662,272687,21-12-2016,7,5,2,388,81.48,857.48,e-Shop
16272,9340410265,275096,21-12-2016,12,5,3,1157,364.455,3835.455,TeleShop
16273,26258138018,271224,21-12-2016,3,1,3,1305,411.075,4326.075,TeleShop
16274,19785735186,272079,21-12-2016,2,6,3,278,87.57,921.57,TeleShop
16275,40706048047,267486,21-12-2016,8,3,3,882,277.83,2923.83,e-Shop
16276,6059975909,268268,21-12-2016,11,5,-1,-940,98.7,-1038.7,TeleShop
16277,34082127277,271059,21-12-2016,1,1,2,427,89.67,943.67,e-Shop
16278,5217417867,270582,21-12-2016,9,3,4,1040,436.8,4596.8,TeleShop
16279,60998904014,269697,21-12-2016,4,4,4,222,93.24,981.24,e-Shop
16280,75495266216,273343,21-12-2016,1,4,4,169,70.98,746.98,e-Shop
16281,84534718793,275022,21-12-2016,1,4,1,1330,139.65,1469.65,e-Shop
16282,76930255971,268143,21-12-2016,12,5,1,1087,114.135,1201.135,e-Shop
16283,73179962301,274524,21-12-2016,6,5,5,930,488.25,5138.25,MBR
16284,76317202572,271510,21-12-2016,9,3,5,161,84.525,889.525,MBR
16285,66677663058,273900,21-12-2016,3,1,2,1263,265.23,2791.23,MBR
16286,82072418405,274688,21-12-2016,3,1,2,631,132.51,1394.51,e-Shop
16287,30517778927,269232,20-12-2016,4,2,2,199,41.79,439.79,Flagship store
16288,4170892941,266852,20-12-2016,8,3,1,412,43.26,455.26,MBR
16289,26764826264,271928,20-12-2016,10,6,5,609,319.725,3364.725,MBR
16290,33296681641,274227,20-12-2016,3,1,3,663,208.845,2197.845,e-Shop
16291,61603776412,268081,20-12-2016,4,4,3,162,51.03,537.03,MBR
16292,40482740710,271143,20-12-2016,5,3,2,336,70.56,742.56,MBR
16293,26662331164,274215,20-12-2016,1,1,5,694,364.35,3834.35,MBR
16294,24608995635,267825,20-12-2016,10,5,3,372,117.18,1233.18,Flagship store
16295,55032310149,266992,20-12-2016,12,6,1,677,71.085,748.085,e-Shop
16296,1600638529,268360,20-12-2016,4,4,3,180,56.7,596.7,MBR
16297,8029771964,267801,20-12-2016,10,3,-1,-762,80.01,-842.01,MBR
16298,3863690928,267550,20-12-2016,10,6,1,755,79.275,834.275,MBR
16299,46139889344,271743,20-12-2016,4,4,4,542,227.64,2395.64,e-Shop
16300,16470459202,271227,20-12-2016,10,6,3,556,175.14,1843.14,e-Shop
16301,92403224418,271858,20-12-2016,6,5,2,182,38.22,402.22,e-Shop
16302,88655648016,270815,20-12-2016,6,5,4,1224,514.08,5410.08,e-Shop
16303,67822229396,270549,20-12-2016,8,3,3,1347,424.305,4465.305,MBR
16304,83092891706,269424,20-12-2016,1,2,3,628,197.82,2081.82,e-Shop
16305,41807225874,269420,19-12-2016,12,5,1,303,31.815,334.815,TeleShop
16306,44125492691,274748,19-12-2016,3,2,-5,-767,402.675,-4237.675,e-Shop
16307,618433640,267414,19-12-2016,3,2,5,1257,659.925,6944.925,MBR
16308,58722847159,272144,19-12-2016,1,2,3,795,250.425,2635.425,TeleShop
16309,11448658750,269788,19-12-2016,10,5,-2,-1137,238.77,-2512.77,e-Shop
16310,45328298390,269333,19-12-2016,10,5,3,334,105.21,1107.21,MBR
16311,1737257883,270892,19-12-2016,4,3,5,1135,595.875,6270.875,Flagship store
16312,31706670142,269967,19-12-2016,1,1,1,910,95.55,1005.55,e-Shop
16313,45761865428,269387,19-12-2016,3,1,1,505,53.025,558.025,TeleShop
16314,33808874093,270897,19-12-2016,7,5,-4,-1311,550.62,-5794.62,TeleShop
16315,44125492691,274748,19-12-2016,3,2,-5,-767,402.675,-4237.675,e-Shop
16316,91006252230,269897,19-12-2016,1,4,2,455,95.55,1005.55,e-Shop
16317,87586663188,274494,19-12-2016,7,5,1,455,47.775,502.775,e-Shop
16318,97679699441,268579,19-12-2016,10,6,-3,-1186,373.59,-3931.59,Flagship store
16319,75940632185,274937,19-12-2016,11,5,3,1096,345.24,3633.24,MBR
16320,90155743773,269194,19-12-2016,1,1,3,993,312.795,3291.795,e-Shop
16321,88424853613,271353,19-12-2016,8,3,1,1386,145.53,1531.53,MBR
16322,84083711231,272633,19-12-2016,1,1,3,1284,404.46,4256.46,e-Shop
16323,66075012177,274462,19-12-2016,11,6,3,985,310.275,3265.275,e-Shop
16324,87745108465,274761,19-12-2016,9,3,1,365,38.325,403.325,MBR
16325,96260278983,267959,19-12-2016,1,2,3,586,184.59,1942.59,MBR
16326,99398166055,267020,19-12-2016,2,6,3,550,173.25,1823.25,e-Shop
16327,75043746523,267693,19-12-2016,11,5,5,663,348.075,3663.075,TeleShop
16328,64556213836,274955,19-12-2016,9,3,3,457,143.955,1514.955,e-Shop
16329,72724977608,266931,19-12-2016,11,5,-1,-620,65.1,-685.1,e-Shop
16330,4354866142,272526,18-12-2016,6,5,2,690,144.9,1524.9,e-Shop
16331,58891325891,272148,18-12-2016,10,6,-4,-190,79.8,-839.8,TeleShop
16332,10945361338,270771,18-12-2016,4,1,5,1437,754.425,7939.425,e-Shop
16333,20171840339,273903,18-12-2016,4,1,2,881,185.01,1947.01,MBR
16334,49070823383,268683,18-12-2016,11,6,-5,-774,406.35,-4276.35,e-Shop
16335,13736826048,267588,18-12-2016,12,5,5,732,384.3,4044.3,Flagship store
16336,32102964065,270687,18-12-2016,5,3,3,791,249.165,2622.165,Flagship store
16337,94687455064,267701,18-12-2016,1,1,1,443,46.515,489.515,MBR
16338,94540605761,267023,18-12-2016,8,3,1,291,30.555,321.555,MBR
16339,88670341601,269509,18-12-2016,12,6,4,261,109.62,1153.62,e-Shop
16340,68386782151,267172,18-12-2016,1,2,5,470,246.75,2596.75,TeleShop
16341,92552265405,270410,18-12-2016,10,6,-5,-1218,639.45,-6729.45,e-Shop
16342,79236295078,270751,18-12-2016,6,5,1,117,12.285,129.285,MBR
16343,69079210368,272416,18-12-2016,4,4,4,722,303.24,3191.24,e-Shop
16344,83877301420,267551,18-12-2016,4,3,5,1194,626.85,6596.85,e-Shop
16345,83776356639,274427,18-12-2016,5,3,2,686,144.06,1516.06,e-Shop
16346,89724684475,270362,18-12-2016,8,3,-4,-1368,574.56,-6046.56,e-Shop
16347,74748979721,270308,18-12-2016,1,4,-3,-1204,379.26,-3991.26,Flagship store
16348,83396059443,271292,18-12-2016,1,2,3,224,70.56,742.56,MBR
16349,72724977608,266931,18-12-2016,11,5,1,620,65.1,685.1,e-Shop
16350,16892285259,273285,17-12-2016,3,5,3,1063,334.845,3523.845,e-Shop
16351,44635411688,271562,17-12-2016,4,4,-2,-1325,278.25,-2928.25,e-Shop
16352,51306335911,274919,17-12-2016,5,3,2,1290,270.9,2850.9,e-Shop
16353,39661181259,269754,17-12-2016,11,6,5,263,138.075,1453.075,e-Shop
16354,7214136016,275265,17-12-2016,1,4,1,222,23.31,245.31,TeleShop
16355,62497489124,273719,17-12-2016,12,5,4,611,256.62,2700.62,e-Shop
16356,58891325891,272148,17-12-2016,10,6,4,190,79.8,839.8,TeleShop
16357,9885877966,270011,17-12-2016,1,2,-1,-1020,107.1,-1127.1,TeleShop
16358,24316537120,271917,17-12-2016,7,5,-3,-1410,444.15,-4674.15,e-Shop
16359,85300368295,272913,17-12-2016,1,4,3,518,163.17,1717.17,MBR
16360,83133933693,268049,17-12-2016,11,6,4,800,336.0,3536.0,TeleShop
16361,74032833970,274264,17-12-2016,4,3,1,188,19.74,207.74,Flagship store
16362,71821126616,273077,17-12-2016,10,5,1,849,89.145,938.145,MBR
16363,74748979721,270308,17-12-2016,1,4,3,1204,379.26,3991.26,Flagship store
16364,47907687039,272412,16-12-2016,10,5,1,1242,130.41,1372.41,e-Shop
16365,55283987603,268546,16-12-2016,4,3,3,960,302.4,3182.4,MBR
16366,20403112177,267595,16-12-2016,8,3,1,922,96.81,1018.81,Flagship store
16367,29594811372,269577,16-12-2016,12,6,3,435,137.025,1442.025,MBR
16368,3363221347,266939,16-12-2016,2,6,2,860,180.6,1900.6,MBR
16369,29677597643,272717,16-12-2016,4,2,5,198,103.95,1093.95,e-Shop
16370,29102605347,268973,16-12-2016,3,2,1,709,74.445,783.445,TeleShop
16371,31699293006,268569,16-12-2016,5,3,3,950,299.25,3149.25,TeleShop
16372,33325977943,271738,16-12-2016,4,4,3,1301,409.815,4312.815,Flagship store
16373,50517418841,270333,16-12-2016,4,4,-2,-383,80.43,-846.43,MBR
16374,51794140385,267595,16-12-2016,12,5,5,331,173.775,1828.775,TeleShop
16375,8029771964,267801,16-12-2016,10,3,1,762,80.01,842.01,MBR
16376,31896610478,269511,16-12-2016,4,4,4,1144,480.48,5056.48,Flagship store
16377,54249757258,269842,16-12-2016,11,5,5,1156,606.9,6386.9,Flagship store
16378,10065203435,271216,16-12-2016,1,4,4,778,326.76,3438.76,Flagship store
16379,2174946764,268487,16-12-2016,3,5,-2,-1096,230.16,-2422.16,Flagship store
16380,46953137720,267390,16-12-2016,2,6,-4,-1322,555.24,-5843.24,Flagship store
16381,79237702127,270535,16-12-2016,3,2,4,480,201.6,2121.6,Flagship store
16382,65522054208,273014,16-12-2016,4,2,1,754,79.17,833.17,MBR
16383,69057489490,269140,16-12-2016,11,6,2,78,16.38,172.38,TeleShop
16384,72217235766,274309,16-12-2016,9,3,3,1484,467.46,4919.46,e-Shop
16385,94911145722,271903,16-12-2016,12,5,4,1046,439.32,4623.32,e-Shop
16386,67069323006,273992,16-12-2016,4,2,2,1170,245.7,2585.7,MBR
16387,85768416992,274626,16-12-2016,4,2,5,416,218.4,2298.4,e-Shop
16388,53905181874,268969,15-12-2016,1,1,1,1430,150.15,1580.15,e-Shop
16389,52154938149,270295,15-12-2016,4,4,5,825,433.125,4558.125,e-Shop
16390,29525424744,275184,15-12-2016,9,3,4,1209,507.78,5343.78,MBR
16391,24570433912,274591,15-12-2016,8,3,3,1114,350.91,3692.91,e-Shop
16392,61465676023,272629,15-12-2016,3,5,3,412,129.78,1365.78,MBR
16393,44635411688,271562,15-12-2016,4,4,-2,-1325,278.25,-2928.25,e-Shop
16394,10163488251,268251,15-12-2016,2,6,2,664,139.44,1467.44,TeleShop
16395,16538923601,268920,15-12-2016,12,6,5,218,114.45,1204.45,TeleShop
16396,9934607237,266950,15-12-2016,4,4,3,1318,415.17,4369.17,TeleShop
16397,17880309018,266825,15-12-2016,6,5,3,298,93.87,987.87,MBR
16398,34429998640,268024,15-12-2016,4,3,5,1103,579.075,6094.075,e-Shop
16399,1375928420,269586,15-12-2016,4,2,2,1480,310.8,3270.8,e-Shop
16400,6059975909,268268,15-12-2016,11,5,1,940,98.7,1038.7,TeleShop
