,transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type
8581,95855857559,270707,29-12-2017,10,3,2,334,70.14,738.14,MBR
8582,82267668498,268339,29-12-2017,12,6,1,674,70.77,744.77,MBR
8583,73639409539,272949,29-12-2017,6,5,2,1217,255.57,2689.57,e-Shop
8584,70521494853,274792,29-12-2017,3,2,1,214,22.47,236.47,e-Shop
8585,67880471441,274837,29-12-2017,12,6,3,1036,326.34,3434.34,e-Shop
8586,68377427707,274322,29-12-2017,4,3,2,1441,302.61,3184.61,MBR
8587,14909431266,267793,28-12-2017,5,3,-2,-1159,243.39,-2561.39,MBR
8588,7667939303,271532,28-12-2017,3,2,2,357,74.97,788.97,e-Shop
8589,3269493227,270541,28-12-2017,4,2,-1,-1416,148.68,-1564.68,e-Shop
8590,32889830495,270758,28-12-2017,11,5,4,1425,598.5,6298.5,TeleShop
8591,35734840122,269979,28-12-2017,4,3,5,1436,753.9,7933.9,TeleShop
8592,15096949932,274569,28-12-2017,10,5,4,728,305.76,3217.76,TeleShop
8593,58948486182,269933,28-12-2017,10,5,2,1157,242.97,2556.97,e-Shop
8594,48725742187,270899,28-12-2017,8,3,-2,-296,62.16,-654.16,e-Shop
8595,21737878151,268958,28-12-2017,10,3,4,243,102.06,1074.06,e-Shop
8596,26027545230,267088,28-12-2017,10,6,-5,-859,450.975,-4745.975,MBR
8597,28064414700,271192,28-12-2017,3,5,5,1265,664.125,6989.125,e-Shop
8598,23419280870,269757,28-12-2017,8,3,-4,-1369,574.98,-6050.98,e-Shop
8599,62716330833,275179,28-12-2017,10,5,3,730,229.95,2419.95,MBR
8600,56255474799,271661,28-12-2017,2,6,4,201,84.42,888.42,e-Shop
8601,87864320995,274821,28-12-2017,11,5,5,1319,692.475,7287.475,MBR
8602,92451931329,271687,28-12-2017,3,1,5,1384,726.6,7646.6,MBR
8603,72853071254,267216,28-12-2017,10,6,2,1404,294.84,3102.84,MBR
8604,72036347235,271766,28-12-2017,10,6,2,709,148.89,1566.89,TeleShop
8605,79518898906,273343,28-12-2017,4,3,2,572,120.12,1264.12,e-Shop
8606,63251224120,271381,28-12-2017,7,5,4,390,163.8,1723.8,MBR
8607,10056419507,269789,27-12-2017,5,3,5,618,324.45,3414.45,Flagship store
8608,10041748699,273280,27-12-2017,12,5,1,183,19.215,202.215,e-Shop
8609,19994306462,272629,27-12-2017,12,6,4,1236,519.12,5463.12,e-Shop
8610,4167385169,270877,27-12-2017,8,3,3,1089,343.035,3610.035,e-Shop
8611,1317241497,271150,27-12-2017,10,6,3,722,227.43,2393.43,TeleShop
8612,31338055672,268840,27-12-2017,9,3,-1,-1391,146.055,-1537.055,e-Shop
8613,46735492,274455,27-12-2017,10,5,3,1332,419.58,4415.58,TeleShop
8614,3150101294,271039,27-12-2017,11,5,5,881,462.525,4867.525,e-Shop
8615,31407833077,268229,27-12-2017,12,6,4,928,389.76,4101.76,Flagship store
8616,49094192988,272937,27-12-2017,4,1,-2,-147,30.87,-324.87,Flagship store
8617,7734114383,268335,27-12-2017,2,6,5,1287,675.675,7110.675,e-Shop
8618,13475585842,267102,27-12-2017,6,5,1,656,68.88,724.88,TeleShop
8619,1595172133,272037,27-12-2017,12,6,2,1478,310.38,3266.38,Flagship store
8620,84465581686,274328,27-12-2017,4,4,5,552,289.8,3049.8,e-Shop
8621,72939029563,273526,27-12-2017,1,1,5,454,238.35,2508.35,e-Shop
8622,84829661210,271352,27-12-2017,4,4,2,1467,308.07,3242.07,TeleShop
8623,67469094405,270975,27-12-2017,4,4,5,455,238.875,2513.875,e-Shop
8624,76460099842,270026,27-12-2017,10,3,3,693,218.295,2297.295,e-Shop
8625,98598060543,271195,27-12-2017,11,5,-5,-1302,683.55,-7193.55,Flagship store
8626,74791186451,267985,27-12-2017,1,4,5,1235,648.375,6823.375,e-Shop
8627,41443433953,268076,26-12-2017,6,5,2,756,158.76,1670.76,e-Shop
8628,17570401002,268070,26-12-2017,9,3,1,111,11.655,122.655,TeleShop
8629,58982075435,267306,26-12-2017,12,6,2,1090,228.9,2408.9,TeleShop
8630,27326126595,270899,26-12-2017,4,3,2,635,133.35,1403.35,TeleShop
8631,5740724504,267538,26-12-2017,1,2,3,420,132.3,1392.3,Flagship store
8632,18035648371,272431,26-12-2017,12,5,1,1111,116.655,1227.655,Flagship store
8633,29684852706,271751,26-12-2017,10,6,4,1134,476.28,5012.28,e-Shop
8634,11561136882,273764,26-12-2017,7,5,3,1015,319.725,3364.725,Flagship store
8635,29718822277,272557,26-12-2017,11,6,-2,-130,27.3,-287.3,e-Shop
8636,15755204888,268849,26-12-2017,11,5,4,595,249.9,2629.9,e-Shop
8637,32306020107,271348,26-12-2017,1,2,3,478,150.57,1584.57,e-Shop
8638,59738412280,273988,26-12-2017,4,1,5,905,475.125,5000.125,MBR
8639,28138688204,274762,26-12-2017,10,3,1,1004,105.42,1109.42,Flagship store
8640,85436683463,273851,26-12-2017,12,5,-1,-1374,144.27,-1518.27,Flagship store
8641,98598060543,271195,26-12-2017,11,5,5,1302,683.55,7193.55,Flagship store
8642,74374876627,267754,26-12-2017,3,5,1,1476,154.98,1630.98,e-Shop
8643,80148327481,270181,26-12-2017,1,2,3,592,186.48,1962.48,Flagship store
8644,32553613829,272030,25-12-2017,3,5,4,619,259.98,2735.98,Flagship store
8645,44613575638,268590,25-12-2017,7,5,4,347,145.74,1533.74,TeleShop
8646,31338055672,268840,25-12-2017,9,3,1,1391,146.055,1537.055,e-Shop
8647,61656218788,273010,25-12-2017,10,5,-4,-1357,569.94,-5997.94,e-Shop
8648,29419065469,271704,25-12-2017,1,1,4,1096,460.32,4844.32,MBR
8649,20115643046,269367,25-12-2017,1,1,2,1025,215.25,2265.25,e-Shop
8650,16329869235,272274,25-12-2017,10,3,3,721,227.115,2390.115,MBR
8651,38657598424,269124,25-12-2017,3,1,4,1197,502.74,5290.74,TeleShop
8652,62111727921,274129,25-12-2017,12,5,-4,-444,186.48,-1962.48,TeleShop
8653,38815420945,272207,25-12-2017,10,6,-4,-1466,615.72,-6479.72,e-Shop
8654,24602902933,268500,25-12-2017,2,6,5,430,225.75,2375.75,e-Shop
8655,87133856980,266807,25-12-2017,4,1,4,112,47.04,495.04,e-Shop
8656,66630359841,273191,25-12-2017,4,1,1,1330,139.65,1469.65,Flagship store
8657,86784422793,271862,25-12-2017,4,1,-4,-1331,559.02,-5883.02,e-Shop
8658,80518309384,270663,25-12-2017,1,1,3,816,257.04,2705.04,e-Shop
8659,78804363187,269832,25-12-2017,3,5,1,1461,153.405,1614.405,e-Shop
8660,88407478702,271898,25-12-2017,10,5,2,913,191.73,2017.73,MBR
8661,92838275074,273307,25-12-2017,4,1,3,1442,454.23,4780.23,e-Shop
8662,92066413219,269246,25-12-2017,3,5,3,504,158.76,1670.76,e-Shop
8663,96102456169,272655,25-12-2017,3,1,4,1481,622.02,6546.02,Flagship store
8664,58158159389,275211,24-12-2017,2,6,4,827,347.34,3655.34,MBR
8665,50762358294,267903,24-12-2017,1,2,3,983,309.645,3258.645,TeleShop
8666,29850818552,267014,24-12-2017,3,2,-5,-1252,657.3,-6917.3,MBR
8667,44308377187,271177,24-12-2017,12,6,-5,-720,378.0,-3978.0,e-Shop
8668,59341237904,272124,24-12-2017,7,5,1,847,88.935,935.935,Flagship store
8669,38758004974,273548,24-12-2017,10,5,2,1409,295.89,3113.89,Flagship store
8670,49531817465,273386,24-12-2017,2,6,3,310,97.65,1027.65,e-Shop
8671,14909431266,267793,24-12-2017,5,3,2,1159,243.39,2561.39,MBR
8672,20492814101,273716,24-12-2017,3,2,4,122,51.24,539.24,MBR
8673,55284015378,271465,24-12-2017,4,2,4,201,84.42,888.42,e-Shop
8674,48238083470,274189,24-12-2017,12,6,2,1280,268.8,2828.8,e-Shop
8675,47051448121,274008,24-12-2017,3,2,2,180,37.8,397.8,e-Shop
8676,91993236013,272355,24-12-2017,11,6,5,240,126.0,1326.0,e-Shop
8677,84897579006,268159,24-12-2017,3,1,5,1410,740.25,7790.25,e-Shop
8678,64946151016,275064,24-12-2017,3,1,-3,-1097,345.555,-3636.555,MBR
8679,66117066257,273091,24-12-2017,3,1,5,801,420.525,4425.525,TeleShop
8680,95876346233,272735,24-12-2017,11,6,1,1240,130.2,1370.2,MBR
8681,73834739224,268368,24-12-2017,10,5,1,532,55.86,587.86,e-Shop
8682,83744168476,272009,24-12-2017,11,6,4,795,333.9,3513.9,Flagship store
8683,97101513566,271797,24-12-2017,10,5,4,539,226.38,2382.38,MBR
8684,76574507510,274507,24-12-2017,8,3,4,115,48.3,508.3,TeleShop
8685,46978685914,270523,23-12-2017,8,3,4,1329,558.18,5874.18,TeleShop
8686,49094192988,272937,23-12-2017,4,1,2,147,30.87,324.87,Flagship store
8687,17357706602,273216,23-12-2017,4,2,1,763,80.115,843.115,Flagship store
8688,55307914549,267950,23-12-2017,3,2,5,924,485.1,5105.1,e-Shop
8689,27251243380,271336,23-12-2017,4,1,5,822,431.55,4541.55,Flagship store
8690,61656218788,273010,23-12-2017,10,5,4,1357,569.94,5997.94,e-Shop
8691,51866587167,273423,23-12-2017,11,5,5,657,344.925,3629.925,e-Shop
8692,27676874506,268757,23-12-2017,11,6,1,315,33.075,348.075,Flagship store
8693,46518342123,273718,23-12-2017,4,4,3,1482,466.83,4912.83,MBR
8694,45109387456,272886,23-12-2017,5,3,1,871,91.455,962.455,e-Shop
8695,54110476166,274143,23-12-2017,4,4,1,1346,141.33,1487.33,MBR
8696,95399455225,271950,23-12-2017,10,5,2,138,28.98,304.98,TeleShop
8697,86948734584,268132,23-12-2017,3,5,5,808,424.2,4464.2,TeleShop
8698,64821571835,270675,23-12-2017,1,1,2,386,81.06,853.06,TeleShop
8699,64946151016,275064,23-12-2017,3,1,3,1097,345.555,3636.555,MBR
8700,95892167688,274583,23-12-2017,3,5,1,978,102.69,1080.69,e-Shop
8701,83318402382,272217,23-12-2017,8,3,4,1428,599.76,6311.76,Flagship store
8702,53999632269,274934,22-12-2017,11,5,2,1403,294.63,3100.63,MBR
8703,12603691393,273151,22-12-2017,10,3,3,363,114.345,1203.345,e-Shop
8704,19278893600,270178,22-12-2017,6,5,2,266,55.86,587.86,TeleShop
8705,44158977340,267462,22-12-2017,1,4,4,1449,608.58,6404.58,e-Shop
8706,1635889796,274311,22-12-2017,9,3,2,810,170.1,1790.1,e-Shop
8707,18119965945,270239,22-12-2017,5,3,4,199,83.58,879.58,e-Shop
8708,55556051833,269732,22-12-2017,11,6,5,1188,623.7,6563.7,e-Shop
8709,17887321127,267152,22-12-2017,10,3,1,801,84.105,885.105,MBR
8710,42639537708,274521,22-12-2017,7,5,1,916,96.18,1012.18,e-Shop
8711,20425349127,267527,22-12-2017,3,2,3,813,256.095,2695.095,TeleShop
8712,4895958215,272963,22-12-2017,3,1,-3,-1095,344.925,-3629.925,MBR
8713,51100435105,271514,22-12-2017,11,6,3,867,273.105,2874.105,Flagship store
8714,34786885398,273946,22-12-2017,12,6,4,162,68.04,716.04,e-Shop
8715,23309903578,267164,22-12-2017,8,3,2,1057,221.97,2335.97,e-Shop
8716,63077906180,268544,22-12-2017,4,2,4,1201,504.42,5308.42,e-Shop
8717,23419280870,269757,22-12-2017,8,3,4,1369,574.98,6050.98,e-Shop
8718,49973247792,268166,22-12-2017,12,5,1,120,12.6,132.6,Flagship store
8719,31011265698,268583,22-12-2017,11,6,-3,-92,28.98,-304.98,e-Shop
8720,82841424804,271392,22-12-2017,1,2,2,1008,211.68,2227.68,MBR
8721,72113358991,271850,22-12-2017,2,6,3,393,123.795,1302.795,TeleShop
8722,64026812219,272591,22-12-2017,1,2,2,1252,262.92,2766.92,e-Shop
8723,89791232287,268658,22-12-2017,3,2,4,426,178.92,1882.92,e-Shop
8724,71414409729,275039,22-12-2017,6,5,3,935,294.525,3099.525,MBR
8725,29850818552,267014,21-12-2017,3,2,5,1252,657.3,6917.3,MBR
8726,10468018085,267974,21-12-2017,1,4,5,1381,725.025,7630.025,MBR
8727,6709128065,269760,21-12-2017,11,5,-5,-657,344.925,-3629.925,MBR
8728,44308377187,271177,21-12-2017,12,6,5,720,378.0,3978.0,e-Shop
8729,722400882,273356,21-12-2017,6,5,2,1417,297.57,3131.57,TeleShop
8730,10202106950,274543,21-12-2017,12,6,2,635,133.35,1403.35,e-Shop
8731,33024422553,269547,21-12-2017,1,2,3,234,73.71,775.71,e-Shop
8732,44473715116,272299,21-12-2017,12,5,4,868,364.56,3836.56,e-Shop
8733,1690848568,273030,21-12-2017,11,5,5,233,122.325,1287.325,Flagship store
8734,17746002319,272961,21-12-2017,10,5,5,849,445.725,4690.725,Flagship store
8735,52055146645,274830,21-12-2017,4,3,5,423,222.075,2337.075,e-Shop
8736,48980542140,268934,21-12-2017,4,1,4,703,295.26,3107.26,Flagship store
8737,593769481,270694,21-12-2017,12,5,3,287,90.405,951.405,MBR
8738,99601887305,274270,21-12-2017,2,6,1,1101,115.605,1216.605,e-Shop
8739,81081719910,271551,21-12-2017,1,4,2,106,22.26,234.26,Flagship store
8740,84018453594,274877,21-12-2017,10,3,1,104,10.92,114.92,TeleShop
8741,89316479746,274569,21-12-2017,4,1,3,117,36.855,387.855,e-Shop
8742,86549118585,274053,21-12-2017,1,4,4,1126,472.92,4976.92,TeleShop
8743,72732040507,270549,21-12-2017,10,6,1,1388,145.74,1533.74,MBR
8744,72625092477,275163,21-12-2017,4,1,4,73,30.66,322.66,Flagship store
8745,80761345723,267162,21-12-2017,1,2,4,110,46.2,486.2,Flagship store
8746,86138254287,275186,21-12-2017,7,5,3,224,70.56,742.56,TeleShop
8747,86962923590,272594,21-12-2017,1,4,5,1347,707.175,7442.175,Flagship store
8748,90300089265,274900,21-12-2017,10,3,1,969,101.745,1070.745,TeleShop
8749,83054057863,272879,21-12-2017,4,2,5,891,467.775,4922.775,e-Shop
8750,85940795828,271066,21-12-2017,10,3,5,1257,659.925,6944.925,e-Shop
8751,19226020019,268550,20-12-2017,1,1,1,1275,133.875,1408.875,Flagship store
8752,31427320154,270164,20-12-2017,3,2,3,1459,459.585,4836.585,TeleShop
8753,33942284849,272837,20-12-2017,5,3,4,183,76.86,808.86,MBR
8754,50083482455,269441,20-12-2017,10,5,2,731,153.51,1615.51,e-Shop
8755,11152038118,273096,20-12-2017,10,3,4,790,331.8,3491.8,MBR
8756,25711534608,270253,20-12-2017,7,5,5,1323,694.575,7309.575,TeleShop
8757,4895958215,272963,20-12-2017,3,1,3,1095,344.925,3629.925,MBR
8758,35946237363,266847,20-12-2017,5,3,4,92,38.64,406.64,MBR
8759,58936155855,270283,20-12-2017,3,1,4,294,123.48,1299.48,MBR
8760,38982712088,274744,20-12-2017,3,1,5,140,73.5,773.5,TeleShop
8761,51951874983,271626,20-12-2017,10,5,4,845,354.9,3734.9,TeleShop
8762,46790779829,269922,20-12-2017,11,5,4,502,210.84,2218.84,TeleShop
8763,15384604475,270144,20-12-2017,4,4,3,463,145.845,1534.845,MBR
8764,49807138819,273793,20-12-2017,12,5,4,822,345.24,3633.24,MBR
8765,12269105486,266892,20-12-2017,4,4,3,327,103.005,1084.005,TeleShop
8766,85436683463,273851,20-12-2017,12,5,1,1374,144.27,1518.27,Flagship store
8767,89604647161,272759,20-12-2017,12,6,1,85,8.925,93.925,e-Shop
8768,76031043068,268859,20-12-2017,7,5,1,1120,117.6,1237.6,TeleShop
8769,93335437487,271988,20-12-2017,2,6,5,1237,649.425,6834.425,e-Shop
8770,81882492639,267883,20-12-2017,4,2,4,693,291.06,3063.06,e-Shop
8771,65768533174,272447,20-12-2017,8,3,2,434,91.14,959.14,MBR
8772,63743042678,270694,20-12-2017,11,5,1,562,59.01,621.01,TeleShop
8773,85422031277,270047,20-12-2017,7,5,3,1084,341.46,3593.46,MBR
8774,35423248183,274110,19-12-2017,7,5,4,1041,437.22,4601.22,TeleShop
8775,48725742187,270899,19-12-2017,8,3,2,296,62.16,654.16,e-Shop
8776,45654139689,272582,19-12-2017,12,5,1,1002,105.21,1107.21,Flagship store
8777,59998208856,269883,19-12-2017,9,3,4,1026,430.92,4534.92,MBR
8778,48769274193,271894,19-12-2017,3,2,4,767,322.14,3390.14,TeleShop
8779,44121689324,272993,19-12-2017,10,3,5,1423,747.075,7862.075,MBR
8780,62749855227,272245,19-12-2017,3,2,3,406,127.89,1345.89,TeleShop
8781,46594175558,272526,19-12-2017,5,3,5,1422,746.55,7856.55,Flagship store
8782,45200059653,272155,19-12-2017,4,4,-3,-578,182.07,-1916.07,MBR
8783,13024289028,272803,19-12-2017,10,6,5,353,185.325,1950.325,e-Shop
8784,31779997322,266978,19-12-2017,9,3,5,85,44.625,469.625,Flagship store
8785,75741073369,271185,19-12-2017,10,3,3,1495,470.925,4955.925,e-Shop
8786,77424301191,270718,19-12-2017,2,6,4,955,401.1,4221.1,Flagship store
8787,93887352496,271192,19-12-2017,4,1,1,588,61.74,649.74,e-Shop
8788,66080426340,269776,19-12-2017,3,5,3,719,226.485,2383.485,MBR
8789,84058194203,272992,19-12-2017,10,6,-2,-976,204.96,-2156.96,MBR
8790,26027545230,267088,18-12-2017,10,6,5,859,450.975,4745.975,MBR
8791,10079047238,272943,18-12-2017,10,6,1,754,79.17,833.17,e-Shop
8792,14676794539,274937,18-12-2017,7,5,5,1181,620.025,6525.025,Flagship store
8793,41161635371,269090,18-12-2017,1,1,3,1180,371.7,3911.7,e-Shop
8794,51528016871,270093,18-12-2017,10,3,5,508,266.7,2806.7,MBR
8795,61497174471,272427,18-12-2017,7,5,1,603,63.315,666.315,TeleShop
8796,8574754540,272427,18-12-2017,12,5,-2,-177,37.17,-391.17,Flagship store
8797,62576784786,272681,18-12-2017,9,3,5,552,289.8,3049.8,TeleShop
8798,62111727921,274129,18-12-2017,12,5,4,444,186.48,1962.48,TeleShop
8799,38815420945,272207,18-12-2017,10,6,4,1466,615.72,6479.72,e-Shop
8800,25818729242,272086,18-12-2017,12,6,3,1294,407.61,4289.61,MBR
8801,3269493227,270541,18-12-2017,4,2,1,1416,148.68,1564.68,e-Shop
8802,30650202999,268268,18-12-2017,10,6,4,604,253.68,2669.68,Flagship store
8803,11411595788,270511,18-12-2017,11,5,5,1384,726.6,7646.6,e-Shop
8804,45833510104,269338,18-12-2017,11,5,2,508,106.68,1122.68,TeleShop
8805,87368947341,268895,18-12-2017,11,6,4,1196,502.32,5286.32,e-Shop
8806,91828681102,270834,18-12-2017,2,6,2,1095,229.95,2419.95,e-Shop
8807,97853824270,272382,18-12-2017,1,1,5,1195,627.375,6602.375,MBR
8808,84058194203,272992,18-12-2017,10,6,2,976,204.96,2156.96,MBR
8809,67565246467,269940,18-12-2017,1,2,2,1473,309.33,3255.33,e-Shop
8810,85145043546,270661,18-12-2017,1,4,1,1190,124.95,1314.95,TeleShop
8811,86360152265,273714,18-12-2017,8,3,2,1025,215.25,2265.25,e-Shop
8812,71036656464,274390,18-12-2017,1,1,2,858,180.18,1896.18,e-Shop
8813,77862818211,268924,18-12-2017,3,1,5,860,451.5,4751.5,MBR
8814,59376732657,269269,17-12-2017,7,5,-5,-1390,729.75,-7679.75,Flagship store
8815,50764562055,273314,17-12-2017,12,5,2,540,113.4,1193.4,e-Shop
8816,54214383526,274412,17-12-2017,9,3,2,260,54.6,574.6,Flagship store
8817,29944041761,267172,17-12-2017,7,5,2,1072,225.12,2369.12,Flagship store
8818,29718822277,272557,17-12-2017,11,6,2,130,27.3,287.3,e-Shop
8819,39956287858,274648,17-12-2017,5,3,3,633,199.395,2098.395,e-Shop
8820,62377105623,267934,17-12-2017,3,2,3,1335,420.525,4425.525,e-Shop
8821,28031617166,267170,17-12-2017,8,3,5,1467,770.175,8105.175,Flagship store
8822,28973884041,268442,17-12-2017,2,6,5,1173,615.825,6480.825,e-Shop
8823,66316383465,271147,17-12-2017,10,3,3,845,266.175,2801.175,e-Shop
8824,72129867358,274278,17-12-2017,8,3,5,1171,614.775,6469.775,e-Shop
8825,99674773009,271245,17-12-2017,4,3,5,1211,635.775,6690.775,TeleShop
8826,72135881141,270203,17-12-2017,11,6,1,586,61.53,647.53,Flagship store
8827,82901277861,269001,17-12-2017,3,5,1,1406,147.63,1553.63,TeleShop
8828,95527129510,267568,17-12-2017,7,5,5,1413,741.825,7806.825,TeleShop
8829,99919511391,274367,17-12-2017,3,5,4,739,310.38,3266.38,TeleShop
8830,66575703131,270577,17-12-2017,10,3,3,1053,331.695,3490.695,e-Shop
8831,72466191339,268226,17-12-2017,4,2,2,572,120.12,1264.12,e-Shop
8832,53482416704,269175,16-12-2017,6,5,2,207,43.47,457.47,TeleShop
8833,9572080445,270141,16-12-2017,3,5,3,1090,343.35,3613.35,Flagship store
8834,54110673160,268874,16-12-2017,7,5,1,1390,145.95,1535.95,e-Shop
8835,27936675776,271903,16-12-2017,10,5,4,793,333.06,3505.06,MBR
8836,32104103334,272375,16-12-2017,2,6,5,487,255.675,2690.675,Flagship store
8837,48340112796,272349,16-12-2017,7,5,-3,-274,86.31,-908.31,Flagship store
8838,48907587118,273471,16-12-2017,12,6,4,643,270.06,2842.06,e-Shop
8839,46412569680,270212,16-12-2017,12,6,2,1351,283.71,2985.71,e-Shop
8840,62317557584,268126,16-12-2017,1,4,2,584,122.64,1290.64,e-Shop
8841,26557946926,272163,16-12-2017,12,5,5,551,289.275,3044.275,MBR
8842,49682237999,270218,16-12-2017,5,3,1,1493,156.765,1649.765,TeleShop
8843,54733429674,271584,16-12-2017,5,3,2,705,148.05,1558.05,Flagship store
8844,94660553323,268551,16-12-2017,3,2,1,531,55.755,586.755,e-Shop
8845,72142547250,267280,16-12-2017,2,6,2,727,152.67,1606.67,e-Shop
8846,80037837659,269200,16-12-2017,4,1,3,442,139.23,1465.23,e-Shop
8847,79855923055,270839,16-12-2017,10,3,4,1485,623.7,6563.7,e-Shop
8848,73237203517,269451,16-12-2017,9,3,4,1351,567.42,5971.42,Flagship store
8849,78367615072,269158,16-12-2017,4,2,2,1288,270.48,2846.48,TeleShop
8850,90574500418,270662,16-12-2017,7,5,5,161,84.525,889.525,TeleShop
8851,66191296837,269211,16-12-2017,6,5,-3,-1434,451.71,-4753.71,Flagship store
8852,89680251377,270410,16-12-2017,1,1,1,527,55.335,582.335,e-Shop
8853,31011265698,268583,15-12-2017,11,6,3,92,28.98,304.98,e-Shop
8854,27938963470,267977,15-12-2017,3,5,1,923,96.915,1019.915,MBR
8855,6709128065,269760,15-12-2017,11,5,5,657,344.925,3629.925,MBR
8856,24110639348,274055,15-12-2017,4,3,2,848,178.08,1874.08,Flagship store
8857,4718930595,273661,15-12-2017,12,5,5,587,308.175,3243.175,MBR
8858,53055213326,273645,15-12-2017,12,5,4,1239,520.38,5476.38,TeleShop
